;Provincia de ubicación;Clase de establecimiento;Tipo de establecimiento;Entidad;Sector del establecimento;Medicina interna Dotación Normal total;Medicina interna Disponibles;Cirugía Dotación Normal total;Cirugía Disponibles;Ginecología y Obstetricia Dotación Normal total;Ginecología y Obstetricia Disponibles;Pediatría Dotación Normal total;Pediatría Disponibles;Cardiología Dotación Normal total;Cardiología Disponibles;Neumología Dotación Normal total;Neumología Disponibles;Psiquiatría Dotación Normal total;Psiquiatría Disponibles;Traumatología Dotación Normal total;Traumatología Disponibles;Infectología Dotación Normal total;Infectología Disponibles;Urología Dotación Normal total;Urología Disponibles;Gastroenterología Dotación Normal total;Gastroenterología Disponibles;Otros Servicios (Especifique) Dotación Normal total;Otros Servicios (Especifique) Disponibles;Servicios Indiferenciados Dotación Normal total;Servicios Indiferenciados Disponibles;Total Dotación normal;Total Camas Disponibles;Camas de emergencia;Camas de cuidados intensivos adultos;Dias de estada;Días-cama disponibles;Total de egresos hospitalarios;Fallecidos en menos de 48 horas;Fallecidos en más de 48 horas;año
103;GUAYAS;Psiquiátrico y Sanatorio de Alcohólicos;Crónico;Junta Beneficencia de Guayaquil;Público;0;0;0;0;0;0;0;0;0;0;12;12;830;830;0;0;0;0;0;0;0;0;0;0;0;0;946;842;104;0;265496;307330;1409;0;22;2008
104;GUAYAS;Hospital de especialidades;Agudo;Instituto Ecuatoriano de Seguridad Social ;Público;20;20;44;44;48;48;15;15;26;26;15;15;11;11;37;37;17;17;22;22;22;22;25;25;102;102;472;427;30;15;129267;155855;18858;55;503;2008
105;GUAYAS;Hospital general;Agudo;Ministerio de Defensa Nacional;Público;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;80;1;5;11922;29200;2439;8;42;2008
106;GUAYAS;Gineco-Obstétrico;Agudo;Junta Beneficencia de Guayaquil;Público;0;0;14;14;332;332;172;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553;518;11;24;133603;189070;43696;215;316;2008
107;GUAYAS;Gineco-Obstétrico;Agudo;Ministerio de Salud Pública;Público;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;7265;7300;5473;0;1;2008
108;SANTA ELENA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1327;0;995;0;0;2008
109;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;43;43;10;10;23;23;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;88;6;10;13889;32120;4194;12;40;2008
110;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Instituto Ecuatoriano de Seguridad Social ;Público;12;12;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;21;21;0;0;3170;7665;781;1;1;2008
111;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;30;30;20;20;9;9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;62;0;0;2941;22630;1594;0;0;2008
112;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;5;5;2;2;5;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;1385;5475;760;0;0;2008
113;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;5;5;2;2;6;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;3604;5475;1815;2;1;2008
114;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;4;4;2;2;6;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;3086;5475;1705;0;0;2008
115;GUAYAS;Gineco-Obstétrica;Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;17;17;0;0;402;6205;251;1;0;2008
116;GUAYAS;Gineco-Obstétrica;Agudo;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;1206;3650;555;4;0;2008
117;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Instituto Ecuatoriano de Seguridad Social ;Público;5;5;6;6;6;6;5;5;1;1;3;3;0;0;3;3;2;2;3;3;3;3;0;0;26;26;64;64;0;0;9116;23360;2152;0;13;2008
118;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;32;32;20;20;28;28;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;15557;36500;6364;9;19;2008
119;GUAYAS;Hospital general;Agudo;Privados sin fines de lucro;Privado sin Fines de Lucro;16;16;0;0;4;4;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;0;701;9855;172;1;5;2008
120;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;917;2555;295;0;1;2008
121;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;3;3;2;2;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;2904;5475;1692;1;1;2008
122;SANTA ELENA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Defensa Nacional;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264;0;51;0;0;2008
123;SANTA ELENA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;4;4;3;3;6;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;3289;5475;1998;2;0;2008
124;SANTA ELENA;Hospital general;Agudo;Instituto Ecuatoriano de Seguridad Social ;Público;12;12;10;10;10;10;3;3;1;1;0;0;0;0;2;2;0;0;2;2;0;0;0;0;1;1;42;42;0;0;8023;15330;1853;3;6;2008
125;SANTA ELENA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;1;1;5;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;1313;5475;707;0;0;2008
126;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Privados sin fines de lucro;Privado sin Fines de Lucro;20;20;1;1;1;1;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;28;3;0;1187;10220;630;2;1;2008
127;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;4;4;6;6;7;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;3104;7300;1951;3;0;2008
128;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;73;0;0;2008
129;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;8;8;2;2;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;3247;7300;1352;2;0;2008
130;SANTA ELENA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;4;4;3;3;6;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;4191;5475;2093;4;1;2008
131;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;15;15;0;0;668;5475;270;0;0;2008
132;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;6;6;5;5;8;8;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;21;21;0;0;617;7665;257;1;0;2008
133;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;5;5;2;2;6;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;3305;5475;1729;1;1;2008
134;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;6;6;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;9;1;0;114;3285;38;0;0;2008
135;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;4;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;200;1825;122;1;0;2008
136;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;9;9;12;12;0;0;693;4380;183;0;0;2008
137;SANTA ELENA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;1;1;2;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;10;9;1;0;512;3285;264;0;0;2008
138;GUAYAS;Otras clínicas especializadas;Crónico;Privados con fines de lucro;Privado con Fines de Lucro;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;2;40;1460;40;0;0;2008
139;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;5;5;0;0;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;48;4380;24;0;0;2008
140;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;15;15;0;0;3178;5475;1639;0;1;2008
141;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;25;3;4;1517;9125;478;1;4;2008
142;GUAYAS;Pediátrico;Agudo;Ministerio de Salud Pública;Público;78;78;26;26;0;0;25;25;13;13;24;24;0;0;0;0;22;22;13;13;14;14;0;0;133;133;372;348;16;8;91523;127020;16283;43;151;2008
143;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;6;6;0;0;59;2190;59;0;0;2008
144;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;3;3;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;2;0;306;2920;113;0;0;2008
145;GUAYAS;Gineco-Obstétrico;Agudo;Ministerio de Salud Pública;Público;0;0;0;0;25;25;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;40;40;0;0;15604;14600;8243;16;23;2008
146;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;49;37;4;8;5705;13505;2465;2;14;2008
147;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;9;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;123;3650;110;0;0;2008
148;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;14;14;2;2;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;22;1;3;910;8030;910;0;0;2008
149;GUAYAS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;0;0;417;5840;240;0;0;2008
150;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Justicia Derechos Humanos y Cultos ;Público;10;10;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;5475;0;0;0;2008
151;GUAYAS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Defensa Nacional;Público;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;2190;0;0;0;2008
152;IMBABURA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;0;0;2047;5840;971;5;4;2008
153;IMBABURA;Hospital general;Agudo;Ministerio de Salud Pública;Público;39;38;32;32;36;36;39;39;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;166;165;0;0;41650;60225;12926;74;97;2008
154;IMBABURA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;2;2;0;0;10;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;0;0;1787;4745;753;1;0;2008
155;IMBABURA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;4;4;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;2289;5840;964;3;0;2008
156;IMBABURA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;21;21;14;14;17;17;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75;0;0;15797;27375;5069;31;35;2008
157;IMBABURA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;18;18;0;0;1756;6570;953;1;2;2008
158;LOJA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;42;42;0;0;6357;15330;2538;3;3;2008
159;LOJA;Hospital general;Agudo;Instituto Ecuatoriano de Seguridad Social ;Público;9;8;16;17;16;17;5;5;5;4;4;4;2;2;9;9;1;1;3;3;3;3;3;3;0;0;94;77;8;9;20808;28105;3562;11;42;2008
160;LOJA;Hospital general;Agudo;Ministerio de Defensa Nacional;Público;16;15;7;7;4;4;4;4;0;0;0;0;0;0;5;5;0;0;4;2;0;0;0;0;0;0;41;37;1;0;4300;13505;1235;1;3;2008
161;LOJA;Hospital general;Agudo;Ministerio de Salud Pública;Público;55;55;50;50;51;51;68;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;249;224;0;7;42851;81760;9841;100;131;2008
162;LOJA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;10;7;2;2;6;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;17;0;0;2882;6205;1050;0;0;2008
163;LOJA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;4;4;6;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18;0;0;2198;6570;1051;3;3;2008
164;LOJA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;10;10;0;0;6;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;2917;7300;975;2;2;2008
165;LOJA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;15;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;14;0;0;2481;5110;1014;1;1;2008
166;LOJA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;5;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;259;3285;182;0;0;2008
167;LOJA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;1540;5475;646;0;0;2008
168;LOJA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;3;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;2009;5475;769;5;0;2008
169;LOJA;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;8;8;0;0;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;2206;5475;629;0;1;2008
170;LOJA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;14;14;0;0;1620;5110;759;2;1;2008
171;LOJA;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;14;14;0;0;545;5110;348;1;1;2008
172;LOJA;Hospital básico;Sin tipo hospitales básicos;Municipios;Público;0;0;0;0;12;12;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;37;0;0;3124;13505;1458;1;0;2008
173;LOJA;Oncológico;Crónico;Sociedad de Lucha Contra el Cáncer ;Público;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;0;52;52;0;0;4312;18980;1267;2;1;2008
174;LOS RIOS;Hospital general;Agudo;Instituto Ecuatoriano de Seguridad Social ;Público;10;10;5;5;6;6;7;7;1;1;0;0;1;1;3;3;0;0;3;3;2;2;1;0;0;0;48;39;4;4;11886;14235;1832;0;1;2008
175;LOS RIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;212;1460;103;0;0;2008
176;LOS RIOS;Hospital general;Agudo;Ministerio de Salud Pública;Público;23;23;33;33;30;30;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;106;0;0;22246;38690;7849;7;7;2008
177;LOS RIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;5;5;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;353;3285;212;0;0;2008
178;LOS RIOS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;19;19;14;14;23;23;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;71;0;0;17030;25915;7218;32;45;2008
179;LOS RIOS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;2;2;9;9;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;0;3536;9125;1583;0;0;2008
180;LOS RIOS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7735;0;3547;4;4;2008
181;LOS RIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;17;14;2;1;550;5110;325;0;0;2008
182;LOS RIOS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;3;3;3;3;6;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;4011;5475;2224;0;0;2008
183;LOS RIOS;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;3;3;3;3;6;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;3322;5475;1480;2;3;2008
184;LOS RIOS;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;14;14;0;0;625;5110;336;0;0;2008
185;MANABI;Hospital general;Agudo;Ministerio de Salud Pública;Público;100;98;102;92;52;50;58;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320;296;8;0;56841;108040;13240;95;193;2008
186;MANABI;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;13;13;3;3;11;11;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;40;5;0;8118;14600;3399;5;2;2008
187;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;11;11;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;15;3;1;520;5475;300;2;0;2008
188;MANABI;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;20;20;24;24;46;46;46;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;136;0;0;22522;49640;5740;32;58;2008
189;MANABI;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;6;6;2;2;8;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;7424;7300;2498;5;3;2008
190;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;9;7;2;0;1155;2555;895;18;4;2008
191;MANABI;Hospital básico;Sin tipo hospitales básicos;Instituto Ecuatoriano de Seguridad Social ;Público;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;50;58;50;8;0;12920;18250;3202;6;20;2008
192;MANABI;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;60;54;60;56;50;49;50;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;205;0;0;54085;74825;12573;75;138;2008
193;MANABI;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;40;22;20;20;30;26;30;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;92;0;0;16797;33580;5286;17;28;2008
194;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;668;2920;605;0;0;2008
195;MANABI;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;4;4;1;1;7;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;3123;5475;1439;6;0;2008
196;MANABI;Hospital general;Agudo;Ministerio de Defensa Nacional;Público;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;10;10;17;16;1;0;1071;5840;624;0;0;2008
197;MANABI;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;3;3;3;3;6;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;2213;5475;958;1;0;2008
198;MANABI;Hospital básico;Sin tipo hospitales básicos;Ministerio de Salud Pública;Público;3;3;1;1;8;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;3031;5475;1638;1;0;2008
199;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;7;6;1;0;170;2190;77;0;0;2008
200;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;27;27;3;3;2;2;6;6;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;3;48;42;3;3;4949;15330;2325;16;2;2008
201;MANABI;Otras clínicas especializadas;Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;52;0;0;2008
202;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;566;3650;364;0;0;2008
203;MANABI;Hospital básico;Sin tipo hospitales básicos;Instituto Ecuatoriano de Seguridad Social ;Público;8;8;4;4;8;8;4;4;2;2;0;0;0;0;2;2;0;0;4;4;0;0;0;0;4;4;40;36;4;0;5376;13140;1316;3;9;2008
204;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;29;23;4;2;1275;8395;529;1;4;2008
205;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;1;1;7;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;310;3285;279;1;0;2008
206;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;203;2920;148;0;0;2008
207;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;0;0;79;2920;51;0;0;2008
208;MANABI;Clínica general (sin especialidad);Clínicas generales sin especialidad;Privados con fines de lucro;Privado con Fines de Lucro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;35;27;4;4;931;9855;567;1;0;2008
209;MORONA SANTIAGO;Hospital general;Agudo;Ministerio de Salud Pública;Público;5;5;5;5;10;11;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;28;0;0;10126;10220;2959;13;17;2008
